hour	text	text_posTagged	hasMedia	hasHashtag	followers_count	sentiment	emojis	anger	anticipation	disgust	fear	joy	sadness	surprise	trust	retweet_count	favourite_count
15	40 shades of beautiful our iconic formula as worn by the inspiring women of shop 40 shades	CD NNS IN JJ PRP$ JJ NN IN VBN IN DT JJ NNS IN NN CD NNS	0	1	666674	0.6705	0	0	0	0	0	1	1	0	1	23	116
16	make up for pulling yourself together after a long week at the office the classic eye technique r	VB RP IN VBG PRP RB IN DT JJ NN IN DT NN DT JJ NN NN NN	0	1	666674	0.0	0	0	1	0	0	0	0	0	0	7	33
16	make up for running into your ex at a party the stepbystep of how to create a using our new	VB RP IN VBG IN PRP$ NN IN DT NN DT NN IN WRB TO VB DT VBG PRP$ JJ	0	1	666674	0.5859	0	0	0	0	0	1	0	0	0	4	31
2	make up for our babes watch amp take this smoky eye for a spin w new in m532 me61	VB RP IN PRP$ NNS NN NNS VBP DT NN NN IN DT NN WRB JJ IN NN NN	0	1	666674	0.0	0	0	1	0	1	0	0	0	0	3	30
21	make up for your first day at your new gig youve got this watch amp master our open contour technique with new	VB RP IN PRP$ JJ NN IN PRP$ JJ NN NN VBD DT NN NN NN PRP$ JJ NN NN IN JJ	0	0	666674	0.0	0	0	1	0	1	0	0	0	0	2	29
16	make up for when youve swiped right amp are meeting them for a drink tonight watch and master our goto first da	VB RP IN WRB NN VBD JJ NN VBP VBG PRP IN DT NN NN NN CC VB PRP$ NN RB VB	0	0	666674	0.0	1	0	1	0	1	0	0	0	0	1	22
16	make up for being a bridesmaid for the gazillionth time watch amp get to before your bffs big day amp pick	VB RP IN VBG DT NN IN DT JJ NN NN NN VBP TO VB PRP$ NNS JJ NN VBD NN	0	0	666674	0.0	1	0	2	0	1	1	0	0	1	1	12
17	watch prove that khakis arent just what your dad wears to the office ft m631 me644 s606	NN NN WDT VBZ NN RB WP PRP$ NN NNS TO DT NN NN NN NN NN	0	0	666674	0.0	1	0	1	0	1	0	0	0	0	3	29
1	brown its not just a neutral anymore watch our brown eyed girl pro sara ashouri create the perfect color	VB PRP$ RB RB DT JJ NN VB PRP$ JJ JJ NN JJ FW NN VBP DT JJ NN	0	1	666674	0.7003	0	0	3	0	1	2	0	0	2	0	22
17	rt	NN	0	0	666674	0.0	1	0	0	0	0	0	0	0	0	42	0
17	rt artist liquid matte lipstick in rosewood is the pinkishnude shade that everyone wants to get their	NN NN NN NN NN IN NN VBZ DT NN VBD IN NN VBZ TO VB PRP$	0	0	666674	0.0	0	0	0	0	0	0	0	0	0	1	0
17	looking for a new metallic eye shadow to add to your mix look no further put together their fav	VBG IN DT JJ JJ NN NN TO VB TO PRP$ NN VB DT JJ VB RB PRP$ NN	0	0	666674	-0.296	0	0	0	0	0	0	0	0	0	8	40
15	hi erikaa is there a particular color we can help you find we have a wide ran	NN NN VBZ EX DT JJ NN PRP MD VB PRP VB PRP VBP DT JJ NN	0	0	666674	0.4019	0	0	0	0	0	0	0	0	0	0	0
15	smoky pink eye look made her whole face glow click to watch pro patr	NN VBP NN NN VBD PRP$ JJ NN NN NN TO VB FW FW	0	1	666674	0.0	0	0	2	0	1	1	0	0	1	2	20
21	you glad our friend put together the perfect to show you how to rock orange hues watch	PRP VBP PRP$ NN VBD RB DT NN TO VB PRP WRB TO VB NN NNS NN	0	1	666674	0.8805	1	0	3	0	1	3	0	0	3	0	17
20	put together a trio palette so dreamy were caught in a purple haze ft m842 me930 me912 w	VB RP DT NN NN RB JJ VBD VBN IN DT NN NN NN NN NN NN NN	0	0	666674	0.0	1	0	0	0	1	0	0	0	0	2	17
15	121 intense shades 5 highly blendable finishes 12hour wear new to st	CD JJ NNS CD RB JJ NNS CD NN JJ TO VB	0	1	666674	0.0772	0	1	0	1	1	1	0	1	2	56	280
12	tins filled with holiday cookies ltltlt tins filled with limited edition blushes and shadows shop our entire holida	NNS VBN IN NN NNS VBP NNS VBN IN JJ NN NNS CC VBZ VB PRP$ JJ NN	0	0	666674	0.5859	1	1	2	0	0	1	1	0	0	33	246
23	a party in a box our lustrous blush palette gives your giftee 12 curated shades for an infinite n	DT NN IN DT NN PRP$ JJ NN NN VBZ PRP$ NN CD VBD NNS IN DT JJ NN	0	1	666674	0.4019	0	0	0	0	0	0	0	0	0	13	101
13	thanks for the compliment find out what theyre saying about us	NNS IN DT NN VB RP WP IN VBG IN PRP	0	0	666674	0.7184	1	0	1	0	0	1	0	1	1	5	69
0	see which one of our matte blushes gives you the most natural flush cc	NN WDT CD IN PRP$ NN VBZ VBZ PRP DT RBS JJ NN NN	0	0	666674	0.474	1	0	0	0	0	0	0	0	0	6	53
13	thanks featuring us in your 7 best under eye concealers that wont crease	NNS VBG PRP IN PRP$ CD JJS IN NN NNS WDT VBP NN	0	0	666674	0.8122	0	0	1	0	0	0	0	0	0	15	116
20	todays the day when our body art showcase in tune in live on insta at 710pm est	NNS DT NN WRB PRP$ NN JJ NN IN NN IN JJ IN NN IN CD JJS	0	1	666674	0.0	0	0	1	0	0	1	1	1	0	24	104
19	last years master class body art showcase creations tune in live on insta at 710pm est	JJ NNS RB NN NN JJ NN NNS NN IN JJ IN NN IN CD JJS	0	1	666674	0.3818	0	0	1	0	0	1	1	1	0	6	29
13	when women team up great things happen exhibit a amp check	WRB NNS VBP RB JJ NNS VBP NN DT NN NN	0	0	666674	0.6249	0	0	1	0	0	0	0	0	1	6	58
22	hi today is the last day of our black friday promotion shop the deals here	NN NN VBZ DT JJ NN IN PRP$ JJ NN NN NN DT NNS RB	0	0	666674	0.0	0	0	0	0	0	0	1	0	0	0	0
22	were so glad you love it	VBD RB JJ PRP VBP PRP	0	0	666674	0.8422	0	0	1	0	0	2	0	0	0	0	1
22	hi rachele were sorry to hear youve had troubles applying this promotion please send us a direct m	NN NNS VBD JJ TO VB NN VBD NNS VBG DT NN VB VB PRP DT JJ NN	0	0	666674	-0.3164	0	0	0	0	0	0	0	0	0	0	0
22	yay love hearing this	RB VB NN DT	0	0	666674	0.8633	0	0	0	0	1	1	0	0	0	0	2
22	hi christy were sorry to hear youre having trouble with the promotion please send us a direct m	NN NN VBD JJ TO VB NN VBG NN IN DT NN VB VB PRP DT JJ NN	0	0	666674	-0.2481	0	0	0	0	0	0	0	0	0	0	0
17	this is big 12 full size artist shadows for just 75 a 252 value gtgt dont let these sell out	DT VBZ JJ CD JJ NN NN VBZ IN RB CD DT CD NN NN NN VB DT VB RP	0	0	666674	0.0	0	0	0	0	0	0	0	0	0	30	125
21	this weekend only gtgt stock up amp save save 11 when you buy 2x artist liquid mattes	DT NN RB VBD NN RP NNS VBP VB CD WRB PRP VBP CD NN NN NNS	1	0	666674	0.7896	0	0	0	0	0	2	0	0	2	14	67
15	flawless	NN	0	0	666674	0.5972	1	0	0	0	0	0	0	0	0	0	2
21	yay we love hearing this	NN PRP VBP VBG DT	0	0	666674	0.9122	1	0	0	0	1	1	0	0	0	0	1
21	amazing choice	JJ NN	0	0	666674	0.8118	1	0	0	0	0	0	0	0	0	0	2
21	love hearing this tell your friends	VB NN DT VB PRP$ NNS	0	0	666674	0.8472	0	0	0	0	1	1	0	0	0	0	1
18	our artist palettes are in s weekly wow originally 44 now 22 click to get yours today online i	PRP$ NN NNS VBP IN JJ JJ NN RB CD RB CD NN TO VB NNS NN VBP NN	0	0	666674	0.7513	1	0	0	0	0	0	0	0	0	44	195
21	rt available online link not all shades it is one of our favorites	NN JJ NN NN RB DT NNS PRP VBZ CD IN PRP$ NNS	0	0	666674	0.3802	1	0	0	0	0	0	0	0	0	16	0
15	our artist palettes are in s weekly wow originally 44 now 22 click to get yours today online i	PRP$ NN NNS VBP IN JJ JJ NN RB CD RB CD NN TO VB NNS NN VBP NN	0	0	666674	0.7513	1	0	0	0	0	0	0	0	0	29	211
23	our artist palettes are in s weekly wow originally 44 now 22 click to get yours today online i	PRP$ NN NNS VBP IN JJ JJ NN RB CD RB CD NN TO VB NNS NN VBP NN	0	0	666674	0.7513	1	0	0	0	0	0	0	0	0	31	172
16	rt life is a stage features 30 years of makeup creativity by dany sanz for	JJ NN VBZ DT NN VBZ CD NNS IN NN NN IN JJ NN IN	0	1	666674	0.3818	0	0	0	0	0	0	0	0	0	14	0
19	rt available now link online the lustrous blush palette	NN JJ RB VBP VBP DT JJ NN NN	0	0	666674	0.34	1	0	0	0	0	0	0	0	0	36	0
14	rt jared leto i dont know her using flash colors pro palette and	NN VBD NN JJ NN VBP PRP$ VBG JJ NNS VBP NN CC	0	0	666674	0.0	1	0	0	0	0	0	0	0	0	52	0
19	rt diy fake blood with red lipstick eyeliner and lip gloss	NN NNS VBP NN IN JJ NN NN CC NN NN	0	1	666674	-0.4767	0	0	0	0	0	0	0	0	0	10	0
16	love	NN	0	0	666674	0.7249	1	0	0	0	0	1	0	0	0	0	1
16	perfection	NN	0	1	666674	0.7901	1	0	1	0	0	1	0	1	1	0	0
17	yesss lt3	NN NN	0	0	666674	0.0	0	0	0	0	0	0	0	0	0	1	1
16	you so do perfect for halloween and artistic looks shop at	PRP RB VB NN IN NN CC JJ NNS NN IN	0	0	666674	0.8207	1	0	1	0	0	1	0	0	1	0	1
16	right so gorgeous shop the collection at	NN RB JJ NN DT NN IN	0	0	666674	0.8379	1	0	0	0	0	1	0	0	0	0	1
16	right now were available at and	RB RB VBD JJ IN CC	0	0	666674	0.0	0	0	0	0	0	0	0	0	0	0	1
21	right such great color payoff shop the full collection at	NN JJ JJ NN NN NN DT JJ NN IN	0	0	666674	0.8122	0	0	0	0	0	0	0	0	0	0	1
21	yesss you need these shop the full collection on	NN PRP VBP DT NN DT JJ NN IN	0	0	666674	0.5093	0	0	0	0	0	0	0	0	0	0	1
20	hi were sorry to hear youve had trouble with your order please send us your order and well be	NN VBD JJ TO VB NN VBD NN IN PRP$ NN VB VB PRP PRP$ NN CC RB VB	0	0	666674	-0.2481	0	0	0	0	0	0	0	0	0	0	0
15	rt more available now link online new	RB RBR JJ RB VBP CD JJ	0	1	666674	0.34	1	0	0	0	0	0	0	0	0	42	0
15	rt do you have your halloween appointment with yet book your appointment 2143612466	NN VBP PRP VB PRP$ JJ NN IN RB NN PRP$ NN CD	0	0	666674	0.0	0	0	0	0	0	0	0	0	0	8	0
15	rt see me turn into a comic book character and a feisty elsa via	NN VB PRP VB IN DT JJ NN NN CC DT JJ NN IN	0	0	666674	0.0	0	0	0	0	0	0	0	0	0	6	0
15	rt how to completely cover your body with paint for	VB WRB TO RB VB PRP$ NN IN NN IN	0	1	666674	0.0	0	0	0	0	0	0	0	0	1	4	0
13	hi love were so sorry for any inconvenience please dm any issues you are having and well get it sorted for you asap	NN NN VBD RB JJ IN DT NN VB JJ DT NNS PRP VBP VBG CC RB VB PRP VBD IN PRP VBP	0	0	666674	0.6112	0	0	0	0	0	1	0	0	0	0	1
13	hi love so sorry for the inconvenience please dm us your order so we can fix this for you asap	NN NN RB JJ IN DT NN VB VB PRP PRP$ NN IN PRP MD VB DT IN PRP VBP	0	0	666674	0.5917	0	0	0	0	0	1	0	0	0	0	0
19	hi can you please give us a call at 8555753820 or send us the email address you placed the order w	NN MD PRP VB VB PRP DT NN IN CD CC VB PRP DT NN NN PRP VBD DT NN NN	0	0	666674	0.3802	0	0	0	0	0	0	0	0	0	0	0
19	oh no we are so sorry to hear this can you please send us your order so we can help you look into this right away	UH DT PRP VBP RB JJ TO VB DT MD PRP VB VB PRP PRP$ NN IN PRP MD VB PRP VB IN DT JJ RB	0	0	666674	0.4416	0	0	0	0	0	0	0	0	0	0	0
19	hi can you please dm us your order number or give us a call at 8555753820 we will be glad to help you sort this out	NN MD PRP VB VB PRP PRP$ NN NN CC VB PRP DT NN IN CD PRP MD VB VBN TO VB PRP VB DT RP	0	0	666674	0.8353	0	0	1	0	0	1	0	0	0	0	0
19	hi we are so sorry to hear this can you please send us a dm w more info so we can help look into your	NN PRP VBP RB JJ TO VB DT MD PRP VB VB PRP DT NN NN RBR NNS IN PRP MD VB VB IN PRP$	0	0	666674	0.5879	0	0	0	0	0	0	0	0	0	0	0
19	hi we are so sorry for the delay in response can you please send us a dm with more info so we can help with your order	NN PRP VBP RB JJ IN DT NN IN NN MD PRP VB VB PRP DT NN IN RBR NNS IN PRP MD VB IN PRP$ NN	0	0	666674	0.3642	0	1	0	1	1	0	1	0	0	0	0
16	few hours left 25 off your entire order only at	JJ NNS VBD CD IN PRP$ JJ NN RB IN	1	0	666674	0.0	0	0	0	0	0	0	0	0	0	31	102
14	alert dont miss out friends amp family ends tonight 25 off your entire order	NN NN VBZ RP NNS VBP NN NNS NN CD IN PRP$ JJ NN	1	1	666674	0.4572	0	0	0	0	0	0	0	0	0	29	138
20	rt spread the 25 off friends amp family event ends 102	NN VB DT CD IN NNS VBP NN NN NNS CD	1	0	666674	0.6093	1	0	0	0	0	0	0	0	0	41	144
11	saleabrate w our friends amp family and that includes you 25 off sitewide	NN VBZ PRP$ NNS VBP NN CC DT VBZ PRP CD IN NN	1	0	666674	0.628	1	0	0	0	0	0	0	0	0	29	129
23	ring ring 25 off sale exclusively at	VBG VBG CD IN NN RB IN	1	1	666674	0.0	1	0	0	0	0	0	0	0	0	40	167
12	have you heard the news 25 off your entire order only at	VB PRP VBP DT NN CD IN PRP$ JJ NN RB IN	1	0	666674	0.0	0	0	0	0	0	0	0	0	0	17	129
23	alert time to stock up on your faves ie 25 off your entire order	NN NN TO NN RP IN PRP$ NNS VBP CD IN PRP$ JJ NN	1	1	666674	0.5449	0	0	1	0	0	0	0	0	0	24	145
14	alert calling all friends amp family 25 off your entire order thru 1012	JJ VBG DT NNS VBP NN CD IN PRP$ JJ NN NN CD	1	1	666674	0.81	1	0	0	0	0	0	0	0	0	49	160
17	elevate your artistry vibrant pigments perfected textures shop now at	VB PRP$ NN JJ NNS VBN NNS NN RB IN	1	1	666674	0.7964	0	0	0	0	0	0	0	0	0	61	353
21	get ready your best skin yet thank you for featuring our stick foundation	VB JJ PRP$ JJS NN RB NN PRP IN VBG PRP$ NN NN	0	1	666674	0.8588	0	0	1	0	0	0	0	0	0	21	116
14	rt see the pro fusion highlighters in all of their beauty right here	NN VBP DT JJ NN NNS IN DT IN PRP$ NN NN RB	0	0	666674	0.5859	0	0	0	0	0	1	0	0	0	11	0
17	give your complexion the foundation it deserves by	VB PRP$ NN DT NN PRP VBZ IN	1	1	666674	0.0	0	0	0	0	0	0	0	0	0	38	286
23	ready prep cover set get fast amp flawless with at	JJ NN NN NN VB JJ NN NN IN IN	1	1	666674	0.5562	0	0	1	0	0	0	0	0	1	34	203
11	now swatch it out our beloved by avail in 40 shades	RB VB PRP RP PRP$ VBN IN NN IN CD NNS	1	1	666674	0.5106	1	0	0	0	0	0	0	0	0	53	237
21	foundation freedom is yours by try 40 shades	NN NN VBZ NNS IN $ CD NNS	1	1	666674	0.6369	0	0	0	0	0	1	0	0	1	20	150
20	fast amp flawless just the way we like our beauty routine and selfies shop our essentials	RB JJ NN RB DT NN PRP IN PRP$ NN NN CC NNS VB PRP$ NNS	0	0	666674	0.8625	0	0	0	0	0	1	0	0	1	29	177
14	rt look your best make it last learn to prime and set like a pro with in store throughout august	JJ VB PRP$ JJS VB PRP JJ NN TO JJ CC VBN IN DT JJ IN IN NN IN NN	0	0	666674	0.7717	0	0	1	0	0	0	0	0	0	49	0
13	by the icon changed the face of foundation pick from 40 shades amp	IN DT NN VBD DT NN IN NN NN IN CD NNS VBP	0	1	666674	0.0	0	0	0	0	0	0	0	0	0	49	218
14	are you ready to meet your new obsession launching 721 at com boutiques	VBP PRP JJ TO VB PRP$ JJ NN VBG CD IN NN NNS	0	1	666674	0.0258	1	0	1	0	0	0	0	0	0	51	184
14	coming soon to new artist face color highlight sculpt blush	VBG RB TO JJ JJ NN NN NN NN NN	1	0	666674	0.34	1	0	1	0	0	0	0	0	0	78	314
14	rt the new by personalized palettes 34 highlight sculpting and blush shades online j	VB DT JJ IN JJ NNS CD NN NN CC NN NNS VBP NN	0	1	666674	0.34	1	0	0	0	0	0	0	0	0	91	0
14	rt pearls amp lace	NN NNS VBP NN	1	0	666674	0.0	1	1	0	0	1	0	1	0	1	113	0
18	perfect coverage no breakouts every time thats why its fave	JJ NN DT NNS DT NN NNS WRB PRP$ NN	0	0	666674	0.6597	0	0	2	0	0	1	0	0	1	12	77
14	rt sexy facechart i created for using the new aquaxl color paints amp liners	NN JJ NN NN VBD IN VBG DT JJ NN NN NNS VBP NNS	1	0	666674	0.3164	1	0	0	0	0	0	0	0	0	37	0
18	rt pro popup sale 5070 off sale ends june 12 limited time limited inventory instore only	JJ FW FW NN CD IN NN NNS VBP CD JJ NN JJ NN NN RB	0	0	666674	-0.4215	0	2	1	0	0	0	2	0	0	13	0
20	rt flash stick and palette	NN NN NN CC NN	0	0	666674	0.0	0	0	0	0	0	0	0	0	0	3	0
19	thank you for including ultra hd foundation in such a beautiful write up	NN PRP IN VBG JJ NN NN IN JJ DT JJ NN RP	0	1	666674	0.7712	0	0	0	0	0	1	0	0	0	20	87
0	rt snap time check out new waterproof eyeshadow from water you waiting for	VB JJ NN VB RP JJ NN NN IN NN PRP VBG IN	0	0	666674	-0.3802	1	0	1	0	0	0	0	0	0	37	0
21	rt i makeupforeverus getrepost a regular as seen on	NN NN VBP NN DT JJ IN VBN IN	0	1	666674	0.0	1	0	0	0	0	0	0	0	0	3	0
21	rt glides on like a dream amp lasts a long long time	NN NNS IN IN DT NN NN VBZ DT JJ JJ NN	1	0	666674	0.5423	1	0	3	0	0	0	0	0	0	26	0
21	rt available now link online new products	NN JJ RB NN CD JJ NNS	0	1	666674	0.0	1	0	0	0	0	0	0	0	0	32	0
19	rt giveaway win a haul of your favorites follow amp tag 3 friends	NN NN VB DT NN IN PRP$ NNS JJ NN NN CD NNS	0	1	666674	0.8829	0	0	0	0	0	0	0	0	0	38	0
14	rt model who was bullied for her dark skin stars in another campaign	JJ NN WP VBD VBN IN PRP$ JJ NN NNS IN DT NN	0	0	666674	-0.6249	0	0	0	0	0	0	1	0	0	55	0
14	rt kehlanis new line with looks perfect for summer	NN VBD JJ NN IN NNS VBP IN NN	0	0	666674	0.6633	0	0	1	0	0	1	0	0	1	27	0
14	rt and singer kehlani created a collection thats perfect for a stand out eye makeup look	NN CC NN NN VBD DT NN NNS VBP IN DT NN RP NN NN NN	0	0	666674	0.6908	0	0	1	0	0	1	0	0	1	17	0
14	rt the cultfavorite foundation you need as told by a celebrity makeup artist paid for by	VB DT NN NN PRP VBP IN VBN IN DT NN NN NN VBN IN IN	0	0	666674	0.0	0	1	1	1	0	1	0	1	1	12	0
22	so excited to be nyc come say check out sour latest obsessions new ultra hd skin booster new	RB JJ TO VB JJ NNS VBP VB RP JJ JJS NNS JJ JJ NN NN NN JJ	0	0	666674	0.2698	1	0	1	1	0	1	0	1	1	22	96
20	rt is bringing back the beauty in	NN VBZ VBG RP DT NN IN	1	1	666674	0.5859	0	0	0	0	0	1	0	0	0	60	0
20	rt found out why every makeup artist raves about this foundation paid for by	NN VBD RP WRB DT NN NN VBZ IN DT NN VBN IN IN	0	0	666674	0.0	0	0	0	0	0	1	0	0	1	13	0
20	rt congrats to for being nominated in the makeup show pro awards cast your vote here	NN NNS TO IN VBG VBN IN DT NN NN JJ NNS VB PRP$ NN RB	0	0	666674	0.7712	1	1	1	0	0	1	1	1	2	31	0
15	we wont tell if you wont stepbystep on how to minimize the appearance of large pores cc	PRP VBP VB IN PRP VBP VB IN WRB TO VB DT NN IN JJ NNS NN	0	1	666674	0.0	1	0	2	0	0	0	0	0	0	29	103
21	learn how to with a perfectly set undereye from pro shop our baking 101 toolkit	VB WRB TO IN DT RB VBN NN IN FW FW PRP$ VBG CD NN	0	1	666674	0.6369	0	0	0	0	0	0	0	0	0	21	98
21	ooh find out how to balance out discoloration for a flawless complexion available	NN VB RP WRB TO VB RP NN IN DT JJ NN JJ	1	1	666674	0.7644	1	0	0	1	0	0	0	0	0	56	160
20	welcome to were so excited to be this weekend come say hi at booth 202	NN TO VBD RB JJ TO VB DT NN NNS VBP NN IN DT CD	1	1	666674	0.7718	1	0	1	0	0	1	0	1	1	28	164
19	for the makeup lover onthego meet ultra hd stick foundation available in 20 shades	IN DT NN NN VBP NN JJ NN NN NN JJ IN CD NNS	1	1	666674	0.6239	0	0	1	0	0	1	0	0	1	24	75
16	rt yellow watts up highlighter farah lashes ashton liquid lipstick yellow	NN NN VBD RP NN NN VBZ JJ NN NN NN	0	0	666674	0.0	1	0	0	0	0	0	0	0	0	30	0
15	steal the show with our new brow show brow liner brow gel amp brow pencil read more about it	VB DT NN IN PRP$ JJ NN NN NN NN NN NN NN NN NN VB RBR IN PRP	0	0	666674	-0.5411	0	1	0	0	1	0	1	0	2	21	56
15	rt	NN	1	0	666674	0.0	1	0	0	0	0	0	0	0	0	9	0
15	rt me doing my best to blend in but like definitely stand out makeupforeverus	VB PRP VBG PRP$ JJS TO VB IN CC IN RB VBP RP NN	0	0	666674	0.8555	0	0	0	0	0	0	0	0	0	9	0
12	rt plus how to find the right primer for your skins needs cc	NN CC WRB TO VB DT JJ NN IN PRP$ NNS NNS VBP	0	0	666674	0.0	0	0	0	0	0	0	0	0	1	8	0
23	shine controlling oilfree complete coverage shop 21 shades of mat velvet	NN VBG JJ JJ NN NN CD NNS IN NN NN	1	0	666674	0.0	1	0	0	0	0	0	0	0	0	26	150
20	for all the beauties out there seeking a longlasting fix for combo to oily skin mat velvet is your perfect comple	IN PDT DT NNS RP RB VBG DT JJ NN IN NN TO RB VB NN NN VBZ PRP$ JJ NN	0	0	666674	0.7964	0	0	1	0	0	1	0	0	1	26	203
20	rt plus how to find the right primer for your skins needs cc	NN CC WRB TO VB DT JJ NN IN PRP$ NNS NNS VBP	0	0	666674	0.0	0	0	0	0	0	0	0	0	1	10	0
22	rt	NN	0	0	666674	0.0	1	0	0	0	0	0	0	0	0	34	0
22	rt had the most incredible 2 days at the paris academy learning so much about makeup i cant wait to show yo	NN VBD DT RBS JJ CD NNS IN DT NN NN VBG RB JJ IN NN NN VBP NN TO VB NN	0	0	666674	0.0	0	0	1	0	0	0	0	0	1	1	0
22	rt opens new global flagship in new york featuring makeup bar for highlypersonalized service	NN VBZ JJ JJ NN IN JJ NN VBG NN NN IN JJ NN	0	1	666674	0.1027	0	0	0	0	0	0	0	0	1	10	0
22	rt plus how to find the right primer for your skins needs cc	NN CC WRB TO VB DT JJ NN IN PRP$ NNS NNS VBP	0	0	666674	0.0	0	0	0	0	0	0	0	0	1	6	0
22	our fan favorite ultra hd stick foundation our fix for touchups amp contouring at or onthego cc	PRP$ NN JJ JJ NN NN NN PRP$ NN IN NNS JJ VBG IN CC VB NN	0	0	666674	0.68	1	0	0	0	0	1	0	0	1	15	70
21	with a formula that blends seamlessly with your skin tone pro finish is our goto for a longwearing flawless com	IN DT NN WDT VBZ RB IN PRP$ FW NN JJ NN VBZ PRP$ NN IN DT NN NN NN	0	0	666674	0.5106	0	0	0	0	0	0	0	0	1	19	95
22	missing the perfect foundation in your life make up for ever is the destination for flawless complexion avail	VBG DT JJ NN IN PRP$ NN VB RP IN RB VBZ DT NN IN JJ NN NN	0	0	666674	0.7263	0	0	2	0	2	2	2	1	1	37	167
14	were dreaming of dewy skin water blend is perfect for a natural glowy finish cc	VBD VBG IN JJ JJ NN NN VBZ JJ IN DT JJ NN NN NN	1	1	666674	0.8176	1	0	1	0	0	1	0	0	1	30	213
13	just our luck new ultra hd skin booster new ultra hd lip booster are waiting for you	RB PRP$ JJ JJ JJ NN NN NN JJ JJ NN NN NN VBP VBG IN PRP	1	1	666674	0.5766	1	0	1	0	0	1	0	1	0	17	123
13	pro finish 2in1 power compact that you can apply as foundation or setting powder cc	JJ VBD CD NN NN IN PRP MD VB IN NN CC VBG NN NN	0	1	666674	0.0	0	0	0	0	0	0	0	0	1	19	100
19	rt	NN	0	0	666674	0.0	1	0	0	0	0	0	0	0	0	39	0
17	whether life hands you late nights breakouts or just a bad skin day weve got you covered cc	IN NN NNS PRP JJ NNS NNS CC RB DT JJ NN NN VBP VBN PRP VBD NN	0	0	666674	-0.5423	0	1	0	1	1	0	2	0	0	21	89
14	rt sure i love camouflage cream pot then i use their ultra hd concealer	NN NN NN VBP NN NN NN RB RB VBP PRP$ JJ NN NN	0	0	666674	0.7777	1	0	1	0	0	2	0	2	0	2	0
14	rt huge thanks to for this amazing spread of goodies such a powerful campaign	NN JJ NNS TO IN DT JJ NN IN NNS JJ DT JJ NN	0	1	666674	0.936	1	1	1	1	1	1	0	0	1	18	0
20	rt nyc im just a few stops away check out the new campaign with at a subway station n	NN NN NN RB DT JJ NNS RB VB RP DT JJ NN IN IN DT NN NN NN	0	1	666674	-0.6331	1	0	0	0	0	0	0	0	0	6	0
20	rt we went at nyc to see their master class in action learn more about the academy at	NN PRP VBD IN NN TO VB PRP$ NN NN IN NN RB RBR IN DT NN IN	0	1	666674	0.0	0	0	0	0	0	0	0	0	0	4	0
20	rt if you mat velvet a shinecontrol oilfree complete coverage foundation avail	NN IN PRP VBP VB DT NN JJ JJ NN NN NN	0	0	666674	0.0	1	0	0	0	0	0	0	0	0	59	173
13	rt the first boy of color to be a face of a major makeup campaign in the us i live for representation	VB DT JJ NN IN NN TO VB DT NN IN DT JJ NN NN IN DT PRP JJ VBP IN NN	1	0	666674	0.0	0	0	0	1	0	0	0	0	0	8233	0
22	we think you look best when you look like you thats why we made water blend	PRP VBP PRP VBP JJS WRB PRP VBP IN PRP NNS WRB PRP VBD NN NN	0	1	666674	0.8516	1	0	0	0	0	0	0	0	0	35	131
16	rt love the liquid matte lipsticksswatches coming soon	NN VB DT NN NN NNS VBG RB	1	0	666674	0.6696	1	0	1	0	0	1	0	0	0	31	0
16	rt thank you for all the love for my campaign with you guys are just beyond amazing	NN NN PRP IN PDT DT NN IN PRP$ NN IN PRP NNS VBP RB IN VBG	0	1	666674	0.8955	1	0	0	0	0	1	0	0	0	1	0
